conv1.weight,conv1.bias,fc1.weight,fc1.bias,fc2.weight,fc2.bias
,,-0.07417299,,,
,,-0.016160002,,,
,,0.030365173,,,
,,0.0019298382,,,
,,0.015057248,,,
,,0.04615337,,,
,,0.04967701,,,
,,-0.02535644,,,
,,0.0036815216,,,
,,-0.024776602,,,
,,-0.0037213732,,,
,,-0.056916855,,,
,,-0.040051356,,,
,,0.037630696,,,
,,0.020398315,,,
,,-0.0617914,,,
,,-0.008588128,,,
,,-0.0553835,,,
,,0.021899926,,,
,,0.0029104424,,,
,,0.031405583,,,
,,0.050906878,,,
,,0.004668519,,,
,,0.010129607,,,
,,0.07854277,,,
,,-0.062498715,,,
,,-0.05259547,,,
,,-0.038593706,,,
,,0.06482572,,,
,,-0.021323035,,,
,,0.010778273,,,
,,-0.031690873,,,
,,0.019336436,,,
,,0.022616595,,,
,,0.063666105,,,
,,0.06614185,,,
,,-0.032200217,,,
,,0.0022864442,,,
,,-0.03512995,,,
,,-0.035111543,,,
,,0.051248476,,,
,,0.073307894,,,
,,0.03795921,,,
,,-0.023573382,,,
,,0.037887312,,,
,,0.0054938076,,,
,,0.049947724,,,
,,0.030559216,,,
,,-0.012091308,,,
,,0.049123835,,,
,,-0.0488304,,,
,,-0.007868686,,,
,,-0.0107575,,,
,,-0.054545924,,,
,,-0.028900804,,,
,,0.02470371,,,
,,0.046242766,,,
,,0.004901928,,,
,,-0.06097708,,,
,,0.03686754,,,
,,0.04087162,,,
,,0.0117398845,,,
,,0.004839179,,,
,,-0.021708809,,,
,,0.002669017,,,
,,-0.025344301,,,
,,0.022149215,,,
,,-0.0064918646,,,
,,0.035367105,,,
,,0.057673607,,,
,,0.056241143,,,
,,0.033888064,,,
,,0.016413724,,,
,,0.007995095,,,
,,-0.038320284,,,
,,-0.0315982,,,
,,-0.0032711173,,,
,,0.03936138,,,
,,-0.034521133,,,
,,0.008024936,,,
,,-0.008645843,,,
,,-0.06765244,,,
,,-0.038339425,,,
,,-0.039077982,,,
,,0.008295004,,,
,,0.0050849896,,,
,,-0.060203057,,,
,,0.007542329,,,
,,0.0572549,,,
,,0.036063444,,,
,,-0.0028238131,,,
,,-0.020562666,,,
,,0.019883705,,,
,,-0.0045160986,,,
,,0.050170273,,,
,,0.07925457,,,
,,0.028533991,,,
,,-0.029000001,,,
,,-0.0174921,,,
,,0.027638495,,,
,,-0.019968156,,,
,,-0.05403635,,,
,,-0.0065956856,,,
,,0.043963168,,,
,,0.038242746,,,
,,0.0021932782,,,
,,-0.047854364,,,
,,0.055440668,,,
,,0.03952225,,,
,,-0.005547765,,,
,,-0.044194423,,,
,,-0.014700023,,,
,,0.0136202695,,,
,,0.019517342,,,
,,-0.03399314,,,
,,-0.032797296,,,
,,-0.061603975,,,
,,0.019733058,,,
,,-0.08576033,,,
,,0.05449682,,,
,,-0.004522764,,,
,,-0.038129903,,,
,,-0.03795519,,,
,,-0.05260161,,,
,,0.02146624,,,
,,0.0321183,,,
,,-0.05120271,,,
,,-0.0021737106,,,
,,0.03932755,,,
,,0.06806593,,,
,,-0.010937998,,,
,,-0.053516906,,,
,,-0.04878577,,,
,,-0.04437603,,,
,,-0.019491833,,,
,,-0.020637875,,,
,,0.040246446,,,
,,0.0208744,,,
,,0.011511446,,,
,,-0.05582615,,,
,,-0.0019411141,,,
,,0.03547817,,,
,,0.02059048,,,
,,-0.020751309,,,
,,-0.04967573,,,
,,0.010179744,,,
,,0.058239013,,,
,,0.024202699,,,
,,0.033218425,,,
,,-0.032392688,,,
,,0.058243617,,,
,,0.010818904,,,
,,-0.057328492,,,
,,-0.0054121376,,,
,,-0.05205965,,,
,,-0.058997676,,,
,,0.024902174,,,
,,0.010831691,,,
,,-0.01976877,,,
,,0.032078743,,,
,,0.04168469,,,
,,-0.024790412,,,
,,-0.036666077,,,
,,-0.031837456,,,
,,-0.023947097,,,
,,0.03774523,,,
,,-0.004868607,,,
,,0.008074415,,,
,,-0.03412945,,,
,,-0.008361216,,,
,,-0.0062072733,,,
,,0.048095223,,,
,,-0.012134865,,,
,,0.008944023,,,
,,0.053679787,,,
,,0.029197458,,,
,,-0.008717611,,,
,,0.030099276,,,
,,0.034411814,,,
,,-0.005555816,,,
,,-0.04604532,,,
,,0.038143225,,,
,,-0.041898463,,,
,,0.004000648,,,
,,-0.047521714,,,
,,0.026976084,,,
,,0.0032477248,,,
,,-0.039806288,,,
,,0.04728433,,,
,,-0.062940784,,,
,,0.050235208,,,
,,-0.045660365,,,
,,0.03747266,,,
,,0.040335555,,,
,,-0.047184385,,,
,,0.052093644,,,
,,0.060196668,,,
,,-0.04045449,,,
,,0.067582294,,,
,,-0.049357794,,,
,,-0.050760057,,,
,,-0.01154373,,,
,,-0.062625095,,,
,,-0.05399935,,,
,,-0.050080243,,,
,,0.03706924,,,
,,0.08363804,,,
,,-0.019153478,,,
,,-0.09713882,,,
,,-2.7733447e-05,,,
,,0.016432507,,,
,,-0.020029144,,,
,,0.00893202,,,
,,-0.02278802,,,
,,0.0059736646,,,
,,-0.041482326,,,
,,0.08734387,,,
,,0.01357083,,,
,,-0.052502822,,,
,,-0.006965596,,,
,,-0.02228471,,,
,,0.0470671,,,
,,-0.02963285,,,
,,0.0644036,,,
,,-0.028661303,,,
,,-0.029357897,,,
,,-0.006682663,,,
,,0.037893653,,,
,,0.00945528,,,
,,0.08713346,,,
,,-0.011199706,,,
,,-0.015211952,,,
,,-0.008538975,,,
,,0.01693336,,,
,,0.06297581,,,
,,0.0622756,,,
,,-0.0067979996,,,
,,-0.026993807,,,
,,0.060631115,,,
,,0.0104415575,,,
,,0.04022691,,,
,,-0.03577902,,,
,,-0.04096785,,,
,,0.035883646,,,
,,-0.0533663,,,
,,0.020032462,,,
,,0.07499808,,,
,,0.002211078,,,
,,0.010542291,,,
,,0.07267873,,,
,,0.03567009,,,
,,-0.013671996,,,
,,-0.04881342,,,
,,0.005917261,,,
,,-0.05536237,,,
,,-0.0313631,,,
,,0.004973537,,,
,,0.06908944,,,
,,-0.02722118,,,
,,0.025964344,,,
,,-0.019262332,,,
,,0.041160684,,,
,,0.05183543,,,
,,-0.030364348,,,
,,-0.03898771,,,
,,0.007969034,,,
,,-0.008257654,,,
,,0.0028123127,,,
,,0.05501893,,,
,,0.014891157,,,
,,0.014304672,,,
,,0.04781386,,,
,,0.034603383,,,
,,0.00014756543,,,
,,0.0573537,,,
,,0.0030380199,,,
,,0.008805449,,,
,,0.061162528,,,
,,0.045985457,,,
,,-0.029350724,,,
,,0.058417257,,,
,,0.06710008,,,
,,0.08447523,,,
,,0.04690643,,,
,,-0.0025448615,,,
,,0.06950886,,,
,,0.034519978,,,
,,0.009252077,,,
,,0.029128429,,,
,,0.06513266,,,
,,0.044769954,,,
,,-0.02730704,,,
,,0.021654569,,,
,,0.034156542,,,
,,0.028344914,,,
,,0.011509041,,,
,,-0.03463676,,,
,,-0.03483608,,,
,,-0.055497892,,,
,,0.012425461,,,
,,0.011978039,,,
,,0.014976811,,,
,,0.07340028,,,
,,0.012060836,,,
,,-0.04347077,,,
,,-0.011688569,,,
,,0.002714891,,,
,,-0.015960762,,,
,,0.083491474,,,
,,0.09564406,,,
,,0.0744917,,,
,,0.022670496,,,
,,0.021481743,,,
,,-0.018037,,,
,,0.010382285,,,
,,0.043197416,,,
,,-0.08904253,,,
,,-0.07001035,,,
,,-0.033462472,,,
,,0.0005894691,,,
,,0.056938045,,,
,,-0.041198753,,,
,,0.029820342,,,
,,-0.036280077,,,
,,0.024493804,,,
,,-0.05734449,,,
,,-0.026615273,,,
,,-0.022652186,,,
,,-0.006501919,,,
,,0.04501278,,,
,,0.007287843,,,
,,-0.02849635,,,
,,0.05811744,,,
,,-0.019389885,,,
,,0.05537815,,,
,,0.0003609203,,,
,,0.031353276,,,
,,0.057569303,,,
,,-0.034849882,,,
,,0.054280955,,,
,,0.01612154,,,
,,0.009792684,,,
,,0.015511314,,,
,,0.02192498,,,
,,0.034876976,,,
,,0.09737269,,,
,,0.07763194,,,
,,0.055375896,,,
,,0.039828155,,,
,,0.025184043,,,
,,-0.009947458,,,
,,-0.054116495,,,
,,0.018589957,,,
,,0.056992248,,,
,,0.0762029,,,
,,0.06250281,,,
,,4.3613785e-05,,,
,,0.062225826,,,
,,0.009411795,,,
,,-0.024414767,,,
,,-0.040702574,,,
,,-0.037575986,,,
,,0.0034300114,,,
,,-0.009815874,,,
,,-0.011158293,,,
,,0.06514699,,,
,,0.032736525,,,
,,-0.008131316,,,
,,-0.014388953,,,
,,0.028511012,,,
,,-0.042783372,,,
,,-0.07015311,,,
,,0.049599454,,,
,,0.11240607,,,
,,0.04013902,,,
,,0.004760669,,,
,,0.0040705428,,,
,,-0.04951771,,,
,,0.034365207,,,
,,-0.045407005,,,
,,-0.057140026,,,
,,0.05880857,,,
,,0.024185281,,,
,,0.038280103,,,
,,0.014851396,,,
,,0.012176239,,,
,,0.0421294,,,
,,-0.023113808,,,
,,0.04883654,,,
,,0.0434871,,,
,,-0.009438525,,,
,,0.023078635,,,
,,0.018179944,,,
,,-0.022220552,,,
,,0.01501118,,,
,,-0.033158123,,,
,,-0.003864377,,,
,,0.053734966,,,
,,0.014304061,,,
,,-0.012061156,,,
,,0.04060276,,,
,,0.01140672,,,
,,-0.02231383,,,
,,-0.054615922,,,
,,0.026048156,,,
,,0.036532797,,,
,,-0.022820882,,,
,,0.057026364,,,
,,0.0073660794,,,
,,-0.010762084,,,
,,0.05669674,,,
,,0.021975365,,,
,,0.009219615,,,
,,-0.0054630465,,,
,,-0.00347877,,,
,,0.06110035,,,
,,-0.041735,,,
,,0.017718434,,,
,,0.032827318,,,
,,-0.006999372,,,
,,-0.04844169,,,
,,0.03304628,,,
,,-0.02374527,,,
,,0.0647475,,,
,,0.035906494,,,
,,-0.010578301,,,
,,0.024217036,,,
,,0.016550183,,,
,,0.005453902,,,
,,0.06530207,,,
,,0.024074337,,,
,,-0.015809132,,,
,,-0.04584242,,,
,,0.032328956,,,
,,-0.039829638,,,
,,0.0075003696,,,
,,0.040327158,,,
,,-0.025946468,,,
,,0.05227756,,,
,,0.044752847,,,
,,0.005318136,,,
,,-0.019370623,,,
,,0.023057112,,,
,,-0.00227141,,,
,,0.04218136,,,
,,0.056377966,,,
,,0.02160432,,,
,,0.05821424,,,
,,-0.028410958,,,
,,-0.033119135,,,
,,0.028086824,,,
,,-0.0029454578,,,
,,-0.0661344,,,
,,-0.01892702,,,
,,-0.04493486,,,
,,-0.062316135,,,
,,-0.06662881,,,
,,0.05806264,,,
,,-0.010245033,,,
,,0.037587903,,,
,,-0.035056464,,,
,,-0.0014216723,,,
,,-0.07443483,,,
,,-0.09634412,,,
,,-0.020415211,,,
,,0.07184256,,,
,,-0.018951414,,,
,,0.023708224,,,
,,0.0097493315,,,
,,-0.017860947,,,
,,-0.03347533,,,
,,-0.04299007,,,
,,-0.026227195,,,
,,0.014976183,,,
,,0.014129387,,,
,,8.938617e-05,,,
,,0.08293889,,,
,,0.0074241636,,,
,,0.05560046,,,
,,-0.0356919,,,
,,0.0013855582,,,
,,0.053494304,,,
,,0.0006703174,,,
,,-0.0012847087,,,
,,-0.0050169053,,,
,,0.027783511,,,
,,0.06863108,,,
,,0.057759926,,,
,,0.03208913,,,
,,-0.05620179,,,
,,-0.053968463,,,
,,0.00016770363,,,
,,0.025523795,,,
,,-0.05935612,,,
,,0.044015028,,,
,,0.02092383,,,
,,0.023970088,,,
,,-0.049184218,,,
,,0.014877528,,,
,,-0.049207307,,,
,,-0.045826837,,,
,,-0.05155519,,,
,,0.009821263,,,
,,-0.0026965998,,,
,,0.01143433,,,
,,-0.028376551,,,
,,0.012340629,,,
,,0.03620705,,,
,,-0.0039362353,,,
,,-0.058958348,,,
,,0.032823477,,,
,,-0.040983606,,,
,,-0.02174739,,,
,,0.0381396,,,
,,0.025876757,,,
,,-0.02585973,,,
,,0.05926744,,,
,,-0.020410366,,,
,,-0.032391302,,,
,,-0.012809575,,,
,,-0.04412388,,,
,,0.015212781,,,
,,-0.048432287,,,
,,-0.0439858,,,
,,0.05747374,,,
,,0.0471429,,,
,,0.020565413,,,
,,-0.055563033,,,
,,0.010943952,,,
,,-0.0384562,,,
,,-0.05842382,,,
,,-0.0044826693,,,
,,-0.00021862297,,,
,,0.015925186,,,
,,-0.01462059,,,
,,-0.028921813,,,
,,0.007614424,,,
,,-0.02304094,,,
,,-0.045486216,,,
,,0.006243041,,,
,,-0.004138253,,,
,,0.037973795,,,
,,-0.0012280917,,,
,,0.021891449,,,
,,0.0027162628,,,
,,0.009251523,,,
,,0.008240922,,,
,,-0.035080377,,,
,,0.020747313,,,
,,-0.023565864,,,
,,-0.07416528,,,
,,0.0047203996,,,
,,0.050706368,,,
,,0.062045854,,,
,,0.008418237,,,
,,0.014110944,,,
,,-0.042921342,,,
,,-0.115390554,,,
,,-0.056571327,,,
,,0.09275407,,,
,,-0.015611338,,,
,,0.0020365778,,,
,,0.00871476,,,
,,0.028275669,,,
,,-0.017890682,,,
,,0.04833353,,,
,,0.06399676,,,
,,0.0074943923,,,
,,-0.042080216,,,
,,0.016807392,,,
,,0.0020943342,,,
,,0.034230508,,,
,,-0.023107842,,,
,,0.048768036,,,
,,0.023942553,,,
,,0.01994546,,,
,,0.0464532,,,
,,-0.03723322,,,
,,-0.024174688,,,
,,-0.051588498,,,
,,-0.014039666,,,
,,-0.051726535,,,
,,0.036399473,,,
,,0.051390447,,,
,,-0.067932084,,,
,,0.024224406,,,
,,0.00035765718,,,
,,-0.031220283,,,
,,-0.045367908,,,
,,-0.049964603,,,
,,0.002000341,,,
,,-0.010776714,,,
,,0.0043749786,,,
,,-0.043297987,,,
,,-0.0039135325,,,
,,0.0336053,,,
,,0.03271953,,,
,,-0.034249924,,,
,,-0.006639605,,,
,,0.0050150114,,,
,,-0.015551487,,,
,,-0.06877963,,,
,,0.018212594,,,
,,0.022600144,,,
,,-0.0099200895,,,
,,0.027230557,,,
,,-0.08704564,,,
,,0.03414237,,,
,,0.054039955,,,
,,0.032782834,,,
,,0.04006329,,,
,,0.062047027,,,
,,-0.040623024,,,
,,-0.0019954625,,,
,,-0.061204005,,,
,,0.042848624,,,
,,0.0700392,,,
,,0.1028783,,,
,,0.013555642,,,
,,0.05495003,,,
,,-0.025480794,,,
,,-0.018740527,,,
,,0.082365714,,,
,,0.06543727,,,
,,-0.007981282,,,
,,-0.028367022,,,
,,-0.019513542,,,
,,-0.06834708,,,
,,-0.046388585,,,
,,0.01046976,,,
,,0.017183796,,,
,,-0.034793954,,,
,,-0.05678683,,,
,,-0.027017536,,,
,,0.06871402,,,
,,0.055452198,,,
,,0.035352543,,,
,,-0.024603823,,,
,,0.00466547,,,
,,-0.0030856994,,,
,,0.025840618,,,
,,0.008755461,,,
,,-0.009852576,,,
,,-0.034871534,,,
,,0.0135716535,,,
,,0.023837795,,,
,,-0.014148779,,,
,,0.0048781754,,,
,,0.0003472624,,,
,,0.036252838,,,
,,0.05497775,,,
,,-0.053267065,,,
,,-0.05966833,,,
,,0.04410028,,,
,,0.030380718,,,
,,0.055195235,,,
,,-0.042638388,,,
,,-0.03535096,,,
,,0.025455335,,,
,,0.0074869436,,,
,,0.01849074,,,
,,0.007868985,,,
,,-0.04170178,,,
,,0.011126356,,,
,,-0.024695562,,,
,,-0.023754368,,,
,,-0.009764245,,,
,,-0.03840832,,,
,,0.015576808,,,
,,0.034434628,,,
,,-0.07535889,,,
,,-0.010225289,,,
,,-0.01763052,,,
,,-0.053983252,,,
,,-0.03535962,,,
,,-0.03450268,,,
,,0.035093397,,,
,,-0.039729256,,,
,,0.0062901014,,,
,,0.014719055,,,
,,-0.006428124,,,
,,-0.058722876,,,
,,0.015924279,,,
,,0.0031435816,,,
,,0.015975142,,,
,,-0.045059346,,,
,,0.04635924,,,
,,-0.00988389,,,
,,-0.03837284,,,
,,0.029246053,,,
,,0.015695939,,,
,,-0.0548907,,,
,,-0.023021577,,,
,,-0.03126599,,,
,,-0.06367068,,,
,,0.019209998,,,
,,0.016591482,,,
,,-0.02901997,,,
,,0.037488498,,,
,,-0.012699585,,,
,,0.05231869,,,
,,0.019890763,,,
,,-0.00091940264,,,
,,-0.016079664,,,
,,-0.041380156,,,
,,0.05037209,,,
,,0.018878503,,,
,,-0.013062495,,,
,,-0.042511143,,,
,,-0.055716213,,,
,,0.027744448,,,
,,-0.034157928,,,
,,-0.08065716,,,
,,-0.04986881,,,
,,-0.00168746,,,
,,0.025498465,,,
,,-0.029649204,,,
,,-0.009701366,,,
,,-0.0068282057,,,
,,-0.015344953,,,
,,-0.06610292,,,
,,0.0073428466,,,
,,-0.036008283,,,
,,0.041807316,,,
,,0.012199699,,,
,,-0.05816439,,,
,,-0.008797688,,,
,,0.018268121,,,
,,-0.04571239,,,
,,-0.014611196,,,
,,-0.024720052,,,
,,0.027571067,,,
,,0.025471866,,,
,,0.031802587,,,
,,-0.091749705,,,
,,-0.09526999,,,
,,-0.015947707,,,
,,-0.01598173,,,
,,0.035480373,,,
,,-0.0036812034,,,
,,-0.0334492,,,
,,-0.01120375,,,
,,-0.020436553,,,
,,-0.06123378,,,
,,-0.044743802,,,
,,0.04602321,,,
,,0.059724957,,,
,,0.0165795,,,
,,-0.01509867,,,
,,0.046424042,,,
,,-0.012779521,,,
,,0.042621832,,,
,,0.040903974,,,
,,-0.04876533,,,
,,-0.013127955,,,
,,-0.0430743,,,
,,0.049205553,,,
,,-0.0730373,,,
,,-0.033347983,,,
,,-0.025487086,,,
,,-0.015143454,,,
,,0.016967723,,,
,,0.019144801,,,
,,-0.054439113,,,
,,-0.030633226,,,
,,0.013573749,,,
,,-0.003106044,,,
,,-0.073227,,,
,,-0.02108211,,,
,,-0.0061638,,,
,,-0.018865645,,,
,,0.017285703,,,
,,-0.018478265,,,
,,0.002569286,,,
,,0.06340133,,,
,,0.052410025,,,
,,0.0070099607,,,
,,0.06239112,,,
,,-0.014184082,,,
,,0.01618286,,,
,,0.05917654,,,
,,0.056718886,,,
,,-0.015372982,,,
,,0.052827597,,,
,,-0.016302973,,,
,,0.018366473,,,
,,0.010599427,,,
,,-0.0021273748,,,
,,-0.030217355,,,
,,0.05021621,,,
,,-0.028985897,,,
,,0.025856797,,,
,,-0.02760731,,,
,,-0.05047977,,,
,,0.015663983,,,
,,0.051075585,,,
,,-0.0007455591,,,
,,-0.018851519,,,
,,0.030417215,,,
,,-0.03145918,,,
,,0.053463075,,,
,,0.044985272,,,
,,0.06343688,,,
,,0.0555879,,,
,,-0.046915803,,,
,,0.024625907,,,
,,0.044809096,,,
,,0.020924252,,,
,,0.012585332,,,
,,0.054018285,,,
,,-0.020978466,,,
,,-0.040217783,,,
,,0.09166114,,,
,,-0.008502707,,,
,,0.045938794,,,
,,-0.00051667163,,,
,,-0.019013241,,,
,,-0.02841949,,,
,,-0.04106922,,,
,,-0.010438524,,,
,,0.065106176,,,
,,-0.052883446,,,
,,0.035798162,,,
,,-0.041291345,,,
,,-0.05470281,,,
,,-0.022546785,,,
,,0.036182594,,,
,,-0.030370776,,,
,,0.04931138,,,
,,-0.04955683,,,
,,-0.04285117,,,
,,-0.024769768,,,
,,0.036684215,,,
,,-0.035561427,,,
,,-0.039062973,,,
,,0.004489717,,,
,,-0.037164938,,,
,,0.0116005475,,,
,,0.03149075,,,
,,0.025669862,,,
,,-0.045074906,,,
,,0.054731518,,,
,,0.052824024,,,
,,0.055306606,,,
,,0.02047572,,,
,,-0.03960586,,,
,,-0.022203231,,,
,,0.009112186,,,
,,-0.044867337,,,
,,-0.046376806,,,
,,-0.059292194,,,
,,0.043996695,,,
,,-0.03403061,,,
,,0.015404206,,,
,,0.0654657,,,
,,0.00015501428,,,
,,-0.04329381,,,
,,0.008082636,,,
,,-0.021419154,,,
,,0.0010657038,,,
,,0.003203488,,,
,,-0.03666774,,,
,,0.01814429,,,
,,0.017355168,,,
,,-0.0052149515,,,
,,0.005334082,,,
,,-0.05069562,,,
,,-0.050641637,,,
,,-0.040037885,,,
,,0.038113892,,,
,,-0.05013998,,,
,,-0.0029300926,,,
,,0.055464312,,,
,,0.04455449,,,
,,0.043018702,,,
,,0.017980618,,,
,,0.0729741,,,
,,0.028746875,,,
,,0.06327557,,,
,,0.018771539,,,
,,-0.004012687,,,
,,0.0030743768,,,
,,-0.010499305,,,
,,0.014948292,,,
,,0.057097197,,,
,,0.01038029,,,
,,0.050997216,,,
,,-0.008451576,,,
,,-0.001425111,,,
,,-0.029913,,,
,,0.01599539,,,
,,-0.015100154,,,
,,-0.039396774,,,
,,-0.06753629,,,
,,0.0008666981,,,
,,-0.055649303,,,
,,-0.043787025,,,
,,0.011537748,,,
,,0.038581334,,,
,,0.047668494,,,
,,0.041030355,,,
,,0.042791143,,,
,,0.035221137,,,
,,0.0030991205,,,
,,-0.035749998,,,
,,0.0008418343,,,
,,-0.062292263,,,
,,0.007054297,,,
,,-0.034614246,,,
,,-0.033704642,,,
,,0.007832127,,,
,,0.020809418,,,
,,-0.03898318,,,
,,0.011383108,,,
,,-0.049324654,,,
,,-0.026584283,,,
,,-0.0042361226,,,
,,0.054472845,,,
,,-0.05294482,,,
,,0.016627492,,,
,,0.04071384,,,
,,0.029506506,,,
,,0.0023439913,,,
,,-0.029084736,,,
,,-0.025827939,,,
,,-0.05536552,,,
,,0.013799937,,,
,,-0.013520573,,,
,,-0.005863651,,,
,,0.017831048,,,
,,0.044740435,,,
,,-0.02284706,,,
,,-0.030993223,,,
,,-0.053539462,,,
,,0.036675874,,,
,,0.04401071,,,
,,-0.054460898,,,
,,-0.0069575855,,,
,,0.053138454,,,
,,-0.03855735,,,
,,0.012557351,,,
,,-0.023707813,,,
,,0.04397394,,,
,,0.025739647,,,
,,0.028383942,,,
,,0.007972589,,,
,,0.030436058,,,
,,0.025717605,,,
,,-0.0260644,,,
,,0.006415824,,,
,,0.007320331,,,
,,0.0264056,,,
,,-0.028318325,,,
,,0.051471125,,,
,,0.05031657,,,
,,-0.031039087,,,
,,0.051965844,,,
,,0.035746187,,,
,,-0.015461557,,,
,,-0.055619005,,,
,,0.025646009,,,
,,-0.0021712782,,,
,,0.061050545,,,
,,-0.0043173754,,,
,,-0.012079113,,,
,,-0.021456804,,,
,,-0.0061174524,,,
,,0.073185585,,,
,,-0.029063145,,,
,,-0.016138293,,,
,,0.046157494,,,
,,-0.0055846456,,,
,,-0.052326474,,,
,,-0.006455944,,,
,,-0.004646922,,,
,,0.053438164,,,
,,-0.075117536,,,
,,0.0073104054,,,
,,-0.018065536,,,
,,-0.033292186,,,
,,0.0072605526,,,
,,0.009343238,,,
,,0.030282483,,,
,,-0.035255592,,,
,,-0.016364027,,,
,,-0.062937334,,,
,,0.034075513,,,
,,0.046790168,,,
,,-0.039346743,,,
,,-0.00208446,,,
,,0.018066939,,,
,,-0.05632859,,,
,,0.01759347,,,
,,0.043417305,,,
,,0.038774636,,,
,,-0.019820603,,,
,,0.0070767533,,,
,,0.048996136,,,
,,0.042562686,,,
,,0.053752773,,,
,,-0.0242057,,,
,,0.03302155,,,
,,-0.03771078,,,
,,0.051439073,,,
,,0.014457316,,,
,,-0.012168783,,,
,,0.044486444,,,
,,0.032154795,,,
,,-0.013053417,,,
,,0.0275688,,,
,,-0.033162452,,,
,,0.05364744,,,
,,-0.04213096,,,
,,-0.0431595,,,
,,0.03585579,,,
,,0.043498423,,,
,,0.069384426,,,
,,0.036321014,,,
,,0.01862801,,,
,,0.0263726,,,
,,0.051950194,,,
,,-0.022402909,,,
,,-0.04220556,,,
,,0.029954836,,,
,,0.046452764,,,
,,-0.025965886,,,
,,0.023020705,,,
,,-0.03837678,,,
,,-0.037638027,,,
,,0.038809814,,,
,,-0.026984606,,,
,,-0.007663281,,,
,,-0.009578997,,,
,,0.006960536,,,
,,-0.02352443,,,
,,0.053987503,,,
,,0.025084857,,,
,,-0.012371081,,,
,,0.031069018,,,
,,-0.044030625,,,
,,-0.04033996,,,
,,-0.033562068,,,
,,-0.00095083803,,,
,,-0.0402783,,,
,,0.07057333,,,
,,0.06939691,,,
,,-0.01768376,,,
,,-0.014856029,,,
,,0.021925123,,,
,,0.053312674,,,
,,-0.0065033473,,,
,,0.02558861,,,
,,-0.03925794,,,
,,0.06042491,,,
,,-0.04123807,,,
,,-0.028461367,,,
,,0.052206576,,,
,,-0.021679658,,,
,,0.04519486,,,
,,-0.03450165,,,
,,0.076184735,,,
,,0.07445136,,,
,,-0.004547225,,,
,,-0.01012097,,,
,,0.081818365,,,
,,0.037617173,,,
,,-0.055246167,,,
,,-0.019071184,,,
,,-0.040842056,,,
,,-0.024067238,,,
,,-0.07474191,,,
,,0.0023754258,,,
,,0.01680773,,,
,,-0.04945964,,,
,,-0.006598734,,,
,,0.011170212,,,
,,0.0048514633,,,
,,0.0041796723,,,
,,0.039187722,,,
,,0.07057438,,,
,,0.051019594,,,
,,-0.05404026,,,
,,0.045746673,,,
,,-0.03582642,,,
,,-0.059481293,,,
,,0.015741939,,,
,,0.0032584274,,,
,,-0.003135779,,,
,,-0.0018454336,,,
,,0.05085032,,,
,,-0.015516785,,,
,,0.018153917,,,
,,0.020141048,,,
,,-0.031104859,,,
,,0.035462897,,,
,,0.054221462,,,
,,0.03123712,,,
,,-0.05637375,,,
,,0.053428493,,,
,,-0.0047253706,,,
,,-0.023185462,,,
,,0.00044298454,,,
,,-0.076891154,,,
,,-0.06229879,,,
,,0.03925983,,,
,,-0.043941934,,,
,,0.03979316,,,
,,0.05887539,,,
,,0.0047378475,,,
,,0.041314185,,,
,,0.05660162,,,
,,-0.010235202,,,
,,-0.032630954,,,
,,0.064474896,,,
,,-0.030631674,,,
,,0.0363272,,,
,,0.038681474,,,
,,0.06001925,,,
,,-0.007886103,,,
,,-0.053125013,,,
,,0.076439425,,,
,,0.021707177,,,
,,0.045867883,,,
,,0.02030261,,,
,,-0.005080699,,,
,,0.027683094,,,
,,-0.018068613,,,
,,0.011695335,,,
,,0.013993065,,,
,,0.034735214,,,
,,0.055041883,,,
,,-0.054373085,,,
,,0.008172677,,,
,,-0.043146156,,,
,,-0.032501806,,,
,,0.04848199,,,
,,0.04985996,,,
,,0.06131925,,,
,,0.037747715,,,
,,0.016928356,,,
,,-0.03222239,,,
,,-0.035156783,,,
,,-0.024421765,,,
,,0.10743093,,,
,,0.008464214,,,
,,-0.010435875,,,
,,0.029399268,,,
,,-0.04826162,,,
,,-0.015880162,,,
